_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,host_id,host_name,host_location,host_response_time,host_neighbourhood,host_response_rate,host_identity_verified,host_total_listings_count,suburb,government_area,market,country,country_code,location_type,longitude,latitude,availability_30,availability_60,availability_90,availability_365,amenities
24960259,"Dublex, 4 Room, Terrace, Sunny House at Center",Apartment,Entire home/apt,Real Bed,4,30,flexible,6,2,4,4,2,206,Not Specified,53,4,100,40672033,Kerem,"Istanbul, İstanbul, Turkey",within a few hours,Kadıköy,100,True,1,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,29.03738,40.98682,0,0,6,96,"['Air conditioning', 'Bathtub', 'Breakfast', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Refrigerator', 'Shampoo', 'TV', 'Washer', 'Wifi']"
24981028,Mong Kok double room private toilet near MTR,Hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,11,1,353,Not Specified,0,1,84,135868257,Mui Heung,"Hong Kong, Hong Kong",within an hour,Mong Kok,100,False,6,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.16968,22.32252,29,59,89,179,"['Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'TV', 'Wifi']"
25187510,Pristine 1BR in Quartier des Spectacles by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,7,1,91,85,7,2,97,12243051,Sonder,"San Francisco, California, United States",within an hour,Gay Village,94,False,1198,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,-73.56084,45.51014,7,17,35,240,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
25223461,"4 luxury Mosman bedrooms own ensuites, new kitchen",Guest suite,Entire home/apt,Real Bed,2,40,moderate,8,4,6,0,4,300,120,0,1,0,27698380,Dmitry,"Mosman, New South Wales, Australia",within an hour,Balgowlah,100,False,9,Mosman,Mosman,Sydney,Australia,AU,Point,151.23545,-33.82071,0,0,0,0,"['Air conditioning', 'Bed linens', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Private entrance', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24647767,2 Queen Beds Sunny Rm (2-4 people) next to TST MTR,Apartment,Private room,Real Bed,2,30,moderate,4,1,2,52,1,793,50,100,4,95,25886059,Anthony,"Hong Kong, Kowloon",within an hour,Jordan,99,True,9,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17145,22.30012,7,20,47,47,"['Air conditioning', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Iron', 'Keypad', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private living room', 'Self check-in', 'Shampoo', 'Smoke detector', 'Wifi']"
24779608,Décima-Quarta Esquadra — r/C,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,1,1,35,30,25,1,100,19998744,Marlene,"Porto, Porto District, Portugal",within a few hours,Not Specified,100,False,3,Not Specified,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,-8.6312,41.14587,22,47,72,249,"['Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private entrance', 'Private living room', 'Shampoo', 'TV', 'Wifi']"
24693627,"GRACIA SUITE, cozy 1 bedroom apt, great location",Apartment,Entire home/apt,Real Bed,32,330,flexible,2,1,1,1,1,49,Not Specified,0,1,80,1310304,Luis,"Barcelona, Catalonia, Spain",within a day,El Gòtic,100,False,14,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,2.16417,41.39902,0,0,6,256,"['Air conditioning', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Shampoo', 'TV', 'Washer', 'Wifi']"
24660064,"Large, comfy & bright North Sydney 1 bed apartment",Apartment,Entire home/apt,Real Bed,2,21,strict_14_with_grace_period,2,1,1,31,1,80,100,0,1,91,17714205,Stephen (Sydney Holiday Rentals),"New South Wales, Australia",within an hour,Manly,98,True,8,Neutral Bay,North Sydney,Sydney,Australia,AU,Point,151.21632,-33.84401,7,29,38,38,"['Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24735200,Private room in Coogee,Apartment,Private room,Real Bed,5,27,flexible,2,1,1,2,1,50,50,0,1,100,133209903,Natalia,"Sydney, New South Wales, Australia",Not Specified,Not Specified,Not Specified,False,1,Coogee,Randwick,Sydney,Australia,AU,Point,151.25051,-33.9208,0,0,0,0,"['Breakfast', 'Buzzer/wireless intercom', 'Essentials', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24740074,Cosy Loft in the Heart of Borne,Loft,Private room,Real Bed,2,1125,strict_14_with_grace_period,3,1,2,3,1,70,Not Specified,0,1,70,140936340,Anna,"Dubai, Dubai, United Arab Emirates",Not Specified,Not Specified,Not Specified,False,4,Sant Pere/Santa Caterina,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,Point,2.18038,41.38683,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Essentials', 'Heating', 'Iron', 'Kitchen', 'Private entrance', 'Private living room', 'TV', 'Washer']"
2482036,"Spacious, charming & quiet delight",Apartment,Entire home/apt,Real Bed,2,12,strict_14_with_grace_period,3,1,1,74,1,250,85,50,2,95,12697791,Jay,"New York, New York, United States",within a day,Chelsea,82,True,1,Manhattan,Chelsea,New York,United States,US,Point,-74.00004,40.74316,24,37,51,317,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Other', 'Oven', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24970484,Appartement ensoleillé près du marché Jean-Talon,Apartment,Entire home/apt,Real Bed,3,14,strict_14_with_grace_period,2,1,1,1,1,81,50,0,1,100,10344088,Alexandra,"Montreal, Québec, Canada",Not Specified,Villeray,Not Specified,False,1,Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,-73.61981,45.53843,0,0,0,0,"['Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Smoke detector', 'Washer', 'Wifi']"
25130140,OPORTO GUEST Downtown 2,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,1,6,1,55,16,0,2,100,49819978,Oporto Guest,"Porto, Porto District, Portugal",within an hour,Not Specified,96,False,34,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61376,41.15167,22,43,70,340,"['Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Paid parking off premises', 'Safety card', 'Shampoo', 'TV', 'Wifi']"
25135972,Sur le Mont-Royal  On the Mont-Royal,Apartment,Private room,Real Bed,3,60,flexible,2,1,2,4,1,35,Not Specified,0,1,95,189965030,Konrad,"Montreal, Quebec, Canada",Not Specified,Le Plateau,Not Specified,False,1,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.57112,45.53623,0,0,0,0,"['BBQ grill', 'Breakfast', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private living room', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
25238139,福田口岸/会展中心/商旅/高端现代化两室一厅公寓,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,2,3,1,526,Not Specified,0,1,87,183077534,家仪(Kay),"Guangzhou, Guangdong, China",within a few hours,Not Specified,100,False,5,Not Specified,Yuen Long,Hong Kong,China,CN,Point,114.06117,22.51084,0,0,0,0,"['Air conditioning', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'Suitable for events', 'TV', 'Wifi']"
25244992,CAUSEWAY BAY 2MIN FROM SUBWAY STUDIO,Apartment,Entire home/apt,Real Bed,4,35,strict_14_with_grace_period,2,1,1,2,1,298,Not Specified,0,1,100,190737686,Thomas,"Hong Kong Island, Hong Kong",Not Specified,Causeway Bay,Not Specified,False,1,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,114.1842,22.27839,0,0,0,0,"['Air conditioning', 'Elevator', 'Essentials', 'Hangers', 'Heating', 'Indoor fireplace', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'Smoking allowed', 'Washer', 'Wifi']"
24785954,Single Room TH,Hotel,Private room,Real Bed,1,90,strict_14_with_grace_period,1,1,1,1,1,228,Not Specified,0,1,80,187409759,Temple,HK,within a few hours,Jordan,65,False,5,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17065,22.3044,15,15,15,15,"['Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Host greets you', 'Hot water', 'Iron', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Shampoo', 'Smoke detector', 'TV', 'Wifi']"
24862771,Piso 3 habitaciones con encanto en Fuente Mágica,Apartment,Entire home/apt,Real Bed,60,1095,strict_14_with_grace_period,3,3,3,0,1,80,Not Specified,0,1,0,187952945,Sara,ES,Not Specified,Sants-Montjuïc,Not Specified,False,1,Sants-Montjuïc,la Font de la Guatlla,Barcelona,Spain,ES,Point,2.14544,41.37094,29,59,89,179,"['Elevator', 'Essentials', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Private entrance', 'TV', 'Washer']"
24916551,"3 bedroom house close to station, CBD and airport",House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,3,5,33,1,151,50,20,4,92,17085220,Alice,"Sydney, New South Wales, Australia",within an hour,Not Specified,100,False,1,Beverly Hills,Hurstville,Sydney,Australia,AU,Point,151.08673,-33.94626,14,34,34,34,"['Air conditioning', 'Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Microwave', 'Oven', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
25071762,Quinta Adágio,House,Entire home/apt,Real Bed,3,1125,flexible,8,3,6,9,3,99,Not Specified,0,1,100,189536798,Cipriano,PT,within a few hours,Not Specified,100,False,1,Not Specified,Junqueira,Other (International),Portugal,PT,Point,-8.33777,40.80005,28,56,86,239,"['Bed linens', 'Cable TV', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pool', 'Private entrance', 'Smoke detector', 'TV', 'Washer']"
25086993,Griffintown-Downtown,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1,1,21,1,85,30,0,1,90,189648471,Zouggari,CA,within an hour,Griffintown,100,False,2,Downtown Montreal,Le Sud-Ouest,Montreal,Canada,CA,Point,-73.55964,45.49096,0,0,0,0,"['Air conditioning', 'BBQ grill', 'Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free street parking', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Other', 'Oven', 'Patio or balcony', 'Pets allowed', 'Pool', 'Pool with pool hoist', 'Private living room', 'Refrigerator', 'Roll-in shower', 'Shampoo', 'Single level home', 'Smoke detector', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet']"
2515976,2- AMAZING FLAT IN RIO DE JANEIRO 201/301,Serviced apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,0,2,75,1,160,100,30,2,93,10796926,Frederico & Marcela,"Rio, Rio de Janeiro, Brazil",within an hour,Santa Teresa,100,True,16,Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,Point,-43.179866419091326,-22.91883814648638,7,28,55,330,"['24-hour check-in', 'Air conditioning', 'Baby bath', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
25183276,Apartamento ótimo em Ipanema - Um achado ; ),Apartment,Entire home/apt,Real Bed,5,1125,flexible,5,2,2,2,1,351,150,0,1,100,190284645,Tomás,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,Ipanema,100,False,1,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.19369643242798,-22.985192888934353,2,2,2,2,"['Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
25200703,The Porto Concierge - Camellia House,Apartment,Entire home/apt,Real Bed,2,1125,moderate,11,5,1,35,3,65,40,10,4,93,190411862,Rui,PT,within an hour,Not Specified,100,False,1,Not Specified,Bonfim,Porto,Portugal,PT,Point,-8.5978,41.16037,12,29,45,266,"['Air conditioning', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Wifi']"
25224358,"Westmont square, Good cousin's around the area.",Loft,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,0,1,2,1,110,92,100,2,80,15792150,Sajjad,"Montreal, Quebec, Canada",within a few hours,Westmount,100,True,1,Westmount,Westmount,Montreal,Canada,CA,Point,-73.58559,45.48857,30,60,90,180,"['Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Gym', 'Hangers', 'Heating', 'Host greets you', 'Iron', 'Kitchen', 'Pool', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24863216,Beachside studio in idealic Bronte,Guest suite,Entire home/apt,Real Bed,2,45,strict_14_with_grace_period,2,0,1,51,1,149,30,200,2,99,7879669,Vivian,"Sydney, New South Wales, Australia",within an hour,Bronte,100,False,1,Bronte,Waverley,Sydney,Australia,AU,Point,151.26521,-33.9004,15,43,73,164,"['Air conditioning', 'Dishes and silverware', 'Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Microwave', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smart lock', 'Smoke detector', 'TV', 'Wifi']"
24868157,"Very bright Studio, downtown Montreal with view.",Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,0,1,33,1,90,Not Specified,0,1,95,6543028,Carole,CA,within a day,Ville-Marie,83,False,2,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.57849,45.50111,0,0,0,0,"['Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'First aid kit', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24952440,Penthouse da Música for 8,Apartment,Entire home/apt,Real Bed,1,60,flexible,8,2,4,7,2,300,50,0,4,100,5390269,Branca,"Porto, Porto District, Portugal",within an hour,Not Specified,100,False,4,Not Specified,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,-8.62891,41.15483,17,24,33,295,"['Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Baby bath', 'Babysitter recommendations', 'Beachfront', 'Bed linens', 'Breakfast', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Changing table', 'Children’s books and toys', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Paid parking off premises', 'Patio or balcony', 'Pets allowed', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet']"
25144253,"(香港佐敦)糖果音樂主題三人房 ~ 地理交通優先選(步行2分鐘到地鐵站, 6分鐘到尖沙咀)",Hostel,Private room,Real Bed,1,1125,super_strict_60,3,1,2,8,1,597,Not Specified,250,3,90,189829763,Yannes,"Hong Kong, Hong Kong",within an hour,Kennedy Town,100,False,8,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17131,22.30545,27,57,87,362,"['Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Laptop friendly workspace', 'Safety card', 'Shampoo', 'TV', 'Wifi']"
